type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2023-10-30 05:46:29+00:00,https://twitter.com/KimDotcom/status/1718866945347653841,"Remember how the CIA funded NAFO to spam the Internet with pro Ukraine propaganda and to intimidate pro peace voices on Twitter?

NAFO is a fart compared to the Israel online propaganda machine. Israel has taken online brainwashing to the extreme. Watch! https://t.co/lH40T9fPcy",KimDotcom,https://x.com/KimDotcom,Contact: twitter@kim.com ,1592042,19021,2012-06-18,7944,360,4331,Unknown,False,True
tweet,2023-10-30 13:25:03+00:00,https://twitter.com/democracynow/status/1718982348480417902,"Israel claims that Gaza's Al-Shifa hospital serves as a command center for Hamas. Norwegian physician Mads Gilbert, who has worked at Al-Shifa for 16 years says there is ""no evidence at all"" that that is the case.

""If it was a military command center, I would not work there."" https://t.co/pnNeRD9RuH",democracynow,https://x.com/democracynow,New York,832120,6479,2008-10-23,44464,1996,28296,United States of America,False,True
tweet,2023-10-30 21:47:27+00:00,https://twitter.com/RonWyden/status/1719108780875530316,"Making it easier for rich people to cheat on their taxes isn’t an offset, it adds to the deficit. 

Just so we’re clear: House Republicans are using aid for Israel as a political pawn in order to slash taxes for their wealthy donors.",RonWyden,https://x.com/RonWyden,Oregon,503554,628,2011-02-10,1656,18,690,United States of America,False,True
tweet,2023-10-29 09:30:23+00:00,https://twitter.com/iamjourjean/status/1718560903749149158,"This post is crazy because the Nazis used to invent conspiracy theories about Jewish wealth to justify persecuting them. Now, Israel is doing the same. Nazi playbook through and through https://t.co/BsoC85V5CV",iamjourjean,https://x.com/iamjourjean,"Budapest, Hungary",15675,1104,2016-03-24,34261,284,13788,Hungary,,
tweet,2023-11-28 16:32:38+00:00,https://twitter.com/MosabHasanYOSEF/status/1729538802069245964,"After the successful release of the most vulnerable group of hostages, Israel must give Hamas a timeframe to release the remaining hostages. If they fail Israel must execute Hamas mass murderers in Israeli prisons. No exception, Sheik Hassan Yousef is included. https://t.co/xpeVKHuLX4",MosabHasanYOSEF,https://x.com/MosabHasanYOSEF,Unknown,149633,0,2023-10-14,9910,584,2736,Unknown,False,True
tweet,2023-11-28 18:27:41+00:00,https://twitter.com/Starboy2079/status/1729567757652443509,"He brought back Capt Abhinandan from Pakistan

He brought back trapped Indians from Ukraine, Libia, Sudan, Israel, Afghanistan

He brought back 41 workers from collapsed tunnel

If India is a family then he is head of this family

And he loves each n every member of this family

My PM My Proud @narendramodi ji",Starboy2079,https://x.com/Starboy2079,Jaipur,140744,268,2022-04-17,9619,76,2526,India,False,True
tweet,2023-11-28 21:53:51+00:00,https://twitter.com/YaariCohen/status/1729619637711552875,"Looking into death’s eyes without blinking.
Israel will win 🇮🇱 https://t.co/8hW0pS2Kft",YaariCohen,https://x.com/YaariCohen,"Jerusalem, Israel",24101,1401,2019-02-27,7542,381,1167,Israel,False,True
tweet,2023-11-29 23:02:41+00:00,https://twitter.com/Paliefer3/status/1729999351492001893,"it has been confirmed one of the many mosques israel destroyed is one of the most beautiful mosques in Gaza, Al Hassaina Mosque. i have many memories going to this mosque as a kid and running to the beach after 💔 https://t.co/ppEqThXrx6",Paliefer3,https://x.com/Paliefer3,Unknown,2035,498,2023-10-09,27673,226,14288,Unknown,False,True
tweet,2023-11-28 13:18:03+00:00,https://twitter.com/GazaMartyrs/status/1729489833498730693,"The martyr ""Siwar Majed Al-Madhoun.""

Her uncle, Hani Al-Madhoun, says, ""My niece Siwar, our basketball star, was also killed by Israel this morning in Gaza. She loved playing basketball, and my late brother supported his little daughter immensely. Our girls loved her dearly.""

Siwar was martyred alongside her family in an Israeli airstrike on their home in Beit Lahia in the northern Gaza Strip on November 24, 2023.",GazaMartyrs,https://x.com/GazaMartyrs,"Gaza,Palestine ",142758,14,2022-01-17,4717,22,2878,Palestine,False,True
tweet,2023-11-29 07:25:56+00:00,https://twitter.com/Israel/status/1729763608219775305,CCTV footage shows Mohamed Nazal leaving prison and boarding the bus with two perfectly working arms. https://t.co/qWHnRmtoIn,Israel,https://x.com/Israel,"Jerusalem, Israel",1629666,5141,2009-07-01,9536,910,2407,Israel,,
tweet,2023-11-28 12:17:22+00:00,https://twitter.com/drhossamsamy65/status/1729474562411118848,"Israel never takes a break from terrorizing Palestinians no matter their age!
 https://t.co/2zEIdzviGj",drhossamsamy65,https://x.com/drhossamsamy65,USA,581357,4628,2011-11-20,24599,1123,23527,United States of America,False,True
tweet,2023-11-28 18:59:38+00:00,https://twitter.com/SuppressedNws/status/1729575796992323592,"He left from Israel prison with broken arms and fingers, with a broken soul. 

She left Gaza with a pet. 

Do you guys understand the difference? https://t.co/x6mdPtQw2d",SuppressedNws,https://x.com/SuppressedNws,Unknown,200242,249,2012-01-13,116543,1344,52147,Unknown,False,True
tweet,2023-11-29 05:53:22+00:00,https://twitter.com/jkeaneSDN/status/1729740315504812094,"today - after 25 years - I resigned from the WZB Berlin following absurd allegations of support for a ‘terrorist organisation’ and suggestions of my criminal liability; here’s my open letter on guilt, terrorism, Israel and scholarship… https://t.co/ANIBe6Rc2F",jkeaneSDN,https://x.com/jkeaneSDN,"Sydney, Shanghai and Berlin ",7845,991,2013-03-03,3251,206,1158,"Australia, China, Germany",False,True
tweet,2023-11-28 19:52:14+00:00,https://twitter.com/chayarivka/status/1729589033829888300,"Listen to this iconic woman take down all of BDS' accusations against Israel🇮🇱👏

https://t.co/f9emq5wa8e https://t.co/dmd2ipLnlx",chayarivka,https://x.com/chayarivka,"Jerusalem, Israel",20359,300,2012-03-25,11632,916,3775,Israel,False,True
tweet,2023-11-29 00:20:32+00:00,https://twitter.com/RepThomasMassie/status/1729656551596564812,"I agree with the title “Reaffirming the State of Israel’s Right to Exist” and much of the language, but I’m voting No on the resolution because it equates anti-Zionism with antisemitism. Antisemitism is deplorable, but expanding it to include criticism of Israel is not helpful. https://t.co/YWBDKDCGZB",RepThomasMassie,https://x.com/RepThomasMassie,Swamp,787569,13999,2012-11-28,13159,715,2102,Unknown,False,True
tweet,2023-11-29 08:40:25+00:00,https://twitter.com/Israel/status/1729782351557693664,"Erez and Sahar Kalderon reunite with their mother Hadas ❤️

We won’t stop until each and every one of our loved ones are home.

#BringThemAllHome https://t.co/U2LIa6f6J2",Israel,https://x.com/Israel,"Jerusalem, Israel",1629666,5141,2009-07-01,10109,31,1253,Israel,False,True
tweet,2023-11-29 14:47:48+00:00,https://twitter.com/Israel/status/1729874807356010621,"76 years ago today, the @UN approved the creation of a Jewish and Arab state.

We accepted, they didn’t.

More than seven decades later and they still don’t. 

#Nov29 https://t.co/bPxm7e4sM5",Israel,https://x.com/Israel,"Jerusalem, Israel",1629666,5141,2009-07-01,9214,628,2565,Israel,False,True
tweet,2023-11-29 21:49:46+00:00,https://twitter.com/giladerdan1/status/1729980999994368384,"I am launching an exhibition at the @UN which shows what really happened after the UN voted in support of the Partition Plan on November 29, 1947, 76 years today. 

The Arab countries rejected the plan and tried to destroy Israel and even expelled hundreds of thousands of Jews from their countries. It details how the Palestinian mufti worked with Hitler to promote Jewish genocide and deportation and how the mufti incited antisemitism throughout the Arab world. 

I will continue to fight at the UN to reveal the truth.

Watch and retweet >>",giladerdan1,https://x.com/giladerdan1,"New York, NY",157216,565,2015-03-05,4956,93,1988,United States of America,False,True
tweet,2023-11-29 19:17:13+00:00,https://twitter.com/Israel/status/1729942609517253029,"Naama Levy (19) is young Israeli peace activist. 

She was kidnapped by Hamas terrorists on October 7th. 

We must bring her home. 

Every minute counts. 

Please share. https://t.co/zWpfcrhGKC",Israel,https://x.com/Israel,"Jerusalem, Israel",1629666,5141,2009-07-01,10311,111,3242,Israel,False,True
tweet,2023-11-29 12:30:00+00:00,https://twitter.com/Pontifex/status/1729840129198465530,"Let us continue to pray for the serious situation in Israel and Palestine. It is the ordinary people who suffer. Those who wage war do not suffer. Let us ask for peace. And may we not forget the dear Ukrainian people, who are suffering so much and are still at war.",Pontifex,https://x.com/Pontifex,Vatican City,18586641,63,2012-02-23,8158,81,1375,Vatican City,False,True
tweet,2023-11-29 00:39:33+00:00,https://twitter.com/MarioNawfal/status/1729661338203337094,"🚨BREAKING: ISRAEL ALLEGEDLY EXPOSED FOR FAKE PROPAGANDA DURING ELON'S VISIT

The Türkiye's Center for Countering Disinformation alleged that Israel created propaganda during Elon's visit. 

They claim the bullet casings found in the crib (pictured below) match the 7.62x51 ammunition from an MG3 Machine Gun, which is a weapon that Hamas does not possess.

Source: Quds News Network (Hamas-affiliated)",MarioNawfal,https://x.com/MarioNawfal,Unknown,1490918,21590,2020-10-22,11006,221,4362,Unknown,False,True
tweet,2023-11-29 17:14:03+00:00,https://twitter.com/tparsi/status/1729911611467448519,"""We will eliminate you all!""

Israeli mother sings a song with her children about how Israel will flatten Gaza and ""kill all of you""

Something dies in you when you see parents teaching their children to hate...

#CeasefireNOW https://t.co/f47O9yQIKh",tparsi,https://x.com/tparsi,Washington DC,131198,3754,2009-05-24,6300,449,4603,United States of America,True,False
tweet,2023-11-26 13:22:42+00:00,https://twitter.com/DrMadsGilbert/status/1728766228712325330,"If time, watch this talk I had with my unyielding friend Norman Finkelstein in Oslo 2018.
Stand up for the Palestinian people! Never give up, NEVER!  It’s taken years of struggle and the solidarity, we will persist until a Free Palestine!
Watch it here: https://t.co/PaS0XhGjtR
@normfinkelstein",DrMadsGilbert,https://x.com/DrMadsGilbert,Unknown,91761,122,2023-11-01,4817,76,2523,Unknown,False,True
tweet,2023-11-25 23:06:47+00:00,https://twitter.com/yusufalabarda/status/1728550829680926976,LEVE PALESTINE,yusufalabarda,https://x.com/yusufalabarda,"Ankara, Türkiye",280372,743,2010-01-03,5363,78,1891,Turkey,,
tweet,2023-11-26 09:20:04+00:00,https://twitter.com/DrMadsGilbert/status/1728705168810598412,"Cut through the language of lies!
Spread the facts.
Knowledge is power.
Evidence based solidarity!
Dr. Mads

Graphics by the good people at Visualizing Palestine
https://t.co/sfFj4ImC1B
Follow @visualizingpal 
#StopTheGenocide 

The fallacy of a “humanitarian pause”
A four-day “humanitarian pause” will not end mass displacement of Palestinians. It will not end the killing and injury of Palestinians. It will not save a shattered health system. And it will not end hunger, thirst, and illnesses or the unfolding public health crisis in Gaza.",DrMadsGilbert,https://x.com/DrMadsGilbert,Unknown,91761,122,2023-11-01,2931,69,2082,Unknown,False,True
tweet,2023-11-23 04:38:18+00:00,https://twitter.com/ahmedhathoutt/status/1727547095286943837,🧵 Thread: All the celebrities who have supported Melissa Barrera since she was fired from SCREAM 7 for supporting Palestine 🇵🇸 https://t.co/UaGvObpzUL,ahmedhathoutt,https://x.com/ahmedhathoutt,tweets in english & arabic btw,4432,1459,2012-01-15,113779,513,17130,Unknown,False,True
tweet,2023-11-28 00:09:56+00:00,https://twitter.com/jacksonhinklle/status/1729291499458724175,"🚨🇵🇸 The WHOLE WORLD stands with PALESTINE, will Elon? #ElonGoToGaza https://t.co/AiTwuD5BsM",jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669602,372,2019-07-18,108295,894,38964,United States of America,False,True
tweet,2023-11-25 20:18:46+00:00,https://twitter.com/KeithWoodsYT/status/1728508549481865664,"🇳🇱🇮🇱 This guy just got elected to lead Netherlands and he's tweeting about ethnically cleansing Palestine.

Why can't we have populist leaders who aren't fanatical Zionists?",KeithWoodsYT,https://x.com/KeithWoodsYT,Ireland,186104,297,2019-07-03,5992,27,1074,Ireland,False,True
tweet,2023-11-26 16:44:03+00:00,https://twitter.com/ImtiazMadmood/status/1728816899704627602,"A little history for those wanting to 'restore Palestine'.

1. Before Israel, there was a British mandate, not a Palestinian state.

2. Before the British Mandate, there was the Ottoman Empire, not a Palestinian state.

3. Before the Ottoman Empire, there was the Islamic state of the Mamluks of Egypt, not a Palestinian state.

4. Before the Islamic state of the Mamluks of Egypt, there was the Ayubid Arab-Kurdish Empire, not a Palestinian state.

5. Before the Ayubid Empire, there was the Frankish and Christian Kingdom of Jerusalem, not a Palestinian state.

6. Before the Kingdom of Jerusalem, there was the Umayyad and Fatimid empires, not a Palestinian state.

7. Before the Umayyad and Fatimid empires, there was the Byzantine Empire, not a Palestinian state.

8. Before the Byzantine Empire, there were the Sassanids, not a Palestinian state.

9. Before the Sassanid Empire, there was the Byzantine Empire, not a Palestinian state.

10. Before the Byzantine Empire, there was the Roman Empire, not a Palestinian state.

11. Before the Roman Empire, there was the Hasmonean state, not a Palestinian state.

12. Before the Hasmonean state, there was the Seleucid, not a Palestinian state.

13. Before the Seleucid empire, there was the empire of Alexander the Great, not a Palestinian state.

14. Before the empire of Alexander the Great, there was the Persian empire, not a Palestinian state.

15. Before the Persian Empire, there was the Babylonian Empire, not a Palestinian state.

16. Before the Babylonian Empire, there were the Kingdoms of Israel and Judah, not a Palestinian state.

17. Before the Kingdoms of Israel and Judah, there was the Kingdom of Israel, not a Palestinian state.

18. Before the kingdom of Israel, there was the theocracy of the twelve tribes of Israel, not a Palestinian state.

19. Before the theocracy of the twelve tribes of Israel, there was an agglomeration of independent Canaanite city-kingdoms, not a Palestinian state.

(The Kingdom of David - historic map for those wondering how the region looked over 2000 years ago, and how deep the roots of the Jewish people run in these lands)",ImtiazMadmood,https://x.com/ImtiazMadmood,"Leicester, England",245659,7380,2017-11-06,28654,1257,11019,United Kingdom,False,True
