Unnamed: 0.1,Unnamed: 0,type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,antisemitic_post,non_antisemitic_post,country
945,980,tweet,2024-01-28 11:40:36+00:00,https://twitter.com/ecomarxi/status/1751570968936411284,"It actually is antisemitic to act like Jewish doctors can’t be trusted, but why is this kind antisemitism on the rise?\n\nZionism, obviously. And here’s a Zionist doctor basically saying he would botch operations on non-Zionist patients.\n\nWe must stop conflating Zionism — a fascist ideology that requires war crimes and oppression to exist — and Judaism — an Abrahamic religion that forbids a ‘Jewish homeland’.\n\nZionists are nothing but extremists; we cannot let them convince the world they represent all Jews.\n\n https://t.co/ZJLZ4xJuG7",ecomarxi,https://x.com/ecomarxi,With all oppressed people,121973,38045,20/02/2018,3188,28,1014,TRUE,FALSE,Unknown
946,981,tweet,2024-01-13 19:56:26+00:00,https://twitter.com/amymarchcore/status/1746259931043364891,"this guy is a raging zionist with zero empathy for the TENS OF THOUSANDS of palestinians being slaughtered in their homes. to the 120+ moots that follow this fuckhead, pls stop giving him a platform and unfollow!!!!! https://t.co/y6GdfWlUBR",amymarchcore,https://x.com/amymarchcore,19 - she/her,1677,4918,01/10/2020,564,7,73,TRUE,FALSE,Unknown
947,982,tweet,2024-02-07 22:02:17+00:00,https://twitter.com/jvpliveNY/status/1755351300462592387,"BREAKING: Hundreds of anti-Zionist Jews are getting arrested for blockading the Presidential motorcade route as it attempts to travel from one  fundraiser to another.\n\n@POTUS, stop funding Israel’s genocide of Gaza. https://t.co/QkI7Lm18jj",jvpliveNY,https://x.com/jvpliveNY,"New York, NY",26105,1270,23/01/2013,2412,32,1297,FALSE,TRUE,United States of America
948,983,tweet,2024-02-09 21:05:33+00:00,https://twitter.com/sahouraxo/status/1756061799227510997,"“You are a war criminal! The people of Libya, Iraq, Syria, Yemen, Palestine and America will never forgive you!”\n\n“Free, free Palestine!”\n\nProtesters interrupt Hillary Clinton today while speaking on a panel at Columbia University. \n\nhttps://t.co/m9KKBwyElU",sahouraxo,https://x.com/sahouraxo,Unknown,579987,496,25/07/2015,38892,393,12663,TRUE,FALSE,Unknown
949,984,tweet,2024-02-04 01:37:27+00:00,https://twitter.com/GraffitiRadical/status/1753955895363710982,"""Will you free my Palestine""\nSticker spotted in West Philadelphia https://t.co/DsJ9BAZXj3",GraffitiRadical,https://x.com/GraffitiRadical,Worldwide,112018,1073,27/05/2019,27403,63,6846,TRUE,FALSE,Unknown
950,985,tweet,2024-01-28 19:43:21+00:00,https://twitter.com/bune1ko/status/1751692458432266700,Palestine will be free. 🇵🇸 https://t.co/Sc2ZISXjoy,bune1ko,https://x.com/bune1ko,"bun/buns ᕱᕱ
| black ",1314,876,04/03/2021,27898,16,8718,TRUE,FALSE,Unknown
951,986,tweet,2024-01-27 14:01:34+00:00,https://twitter.com/CurtisDaly_/status/1751244057030869387,Leeds are doing it again! Free palestine 🇵🇸🇵🇸 https://t.co/OekE1rxxiI,CurtisDaly_,https://x.com/CurtisDaly_,Unknown,3834,813,28/09/2011,3027,38,938,TRUE,FALSE,Unknown
952,987,tweet,2024-01-21 18:33:31+00:00,https://twitter.com/DrLoupis/status/1749138168970948696,"This lady tells the Palestinians the American People care about them, love them & think about them everyday.\n\nThey are fighting, protesting, boycotting & will never give up until Palestine is Free.❤️🇵🇸\n https://t.co/lyvBfBtnXq",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1248965,752,07/10/2021,14198,157,5839,TRUE,FALSE,Denmark
953,988,tweet,2024-01-17 04:36:52+00:00,https://twitter.com/imannoo_/status/1747478067206123808,"I just have to laugh. They’re truly scrambling. \n\nAnyway, don’t fall for this!! We’re still boycotting!! Free Palestine 🇵🇸🍉 https://t.co/5LyzRO1iOn",imannoo_,https://x.com/imannoo_,Unknown,9650,797,26/06/2018,1474,60,694,TRUE,FALSE,Unknown
954,989,tweet,2024-02-07 15:52:14+00:00,https://twitter.com/AliEzzoBezzo/status/1755258174922236269,A 23 year old Palestinian was stabbed in the chest for having a flag that said “free palestine”\n\nIn TEXAS,AliEzzoBezzo,https://x.com/AliEzzoBezzo,Unknown,13657,2421,07/04/2016,117257,311,31475,TRUE,FALSE,Unknown
955,990,tweet,2024-01-28 17:00:58+00:00,https://twitter.com/stitchedspider/status/1751651592296681611,"many have been using artwork of characters to spread awareness lately, so i figured that i would join in. remember to keep fighting, now and forever until Palestine is free #CeasefireNOW https://t.co/TcD6dhsIuc",stitchedspider,https://x.com/stitchedspider,white / (he/him) / 17,10524,698,24/07/2019,79728,126,35078,TRUE,FALSE,Unknown
956,991,tweet,2024-01-25 06:50:39+00:00,https://twitter.com/CensoredMen/status/1750410837368463642,"🇵🇸🇮🇱 Joe Rogan and Bobby Lee Discuss Palestine - Israel\n\nBobby Lee talks about the time he was given him a free luxury trip to Israel, but then was forced to post positive tweets about Israel daily.\n\n""They tell people to get out but then they bomb the areas they're going to,"" says Joe Rogan.",CensoredMen,https://x.com/CensoredMen,Unknown,1004209,881,17/12/2022,32763,384,8419,FALSE,TRUE,Unknown
957,992,tweet,2024-01-31 20:41:11+00:00,https://twitter.com/pslnational/status/1752794175378952547,"🚨🇵🇸BREAKING NEWS!\n\nAfter facing immense pressure from the movement, Chicago becomes the largest city to pass a ceasefire resolution. FREE PALESTINE! https://t.co/NcHPnTX8Fj",pslnational,https://x.com/pslnational,United States,93657,513,01/04/2009,3063,28,1084,TRUE,FALSE,United States of America
958,993,tweet,2024-02-02 08:21:52+00:00,https://twitter.com/Robert_Martin72/status/1753332895492788567,Sometimes you’ve got to have a laugh and not take yourself too seriously. \n\nFree Palestine - Fuck Israel \n\nAnd have a great weekend. https://t.co/YPJlQ59u74,Robert_Martin72,https://x.com/Robert_Martin72,"Melbourne, Victoria ",138138,3626,27/06/2010,14339,14,1786,TRUE,FALSE,Australia
959,994,tweet,2024-01-18 09:28:14+00:00,https://twitter.com/REVMAXXING/status/1747913781198418245,"🇮🇷 🇵🇰 Iran and Pakistan need to UNITE, not fight, in order to FREE PALESTINE! https://t.co/aIw7YnWKDJ",REVMAXXING,https://x.com/REVMAXXING,United States — RTSG HQ,193416,884,29/06/2020,28478,148,4680,FALSE,TRUE,United States of America
960,995,tweet,2024-02-10 11:43:44+00:00,https://twitter.com/Motherl28134473/status/1756282802016858295,"If you also support a free Palestine, so comment ""Free Palestine"" https://t.co/q0cCo8hMq3",Motherl28134473,https://x.com/Motherl28134473,San Francisco,29084,5733,15/05/2020,14382,139,2988,TRUE,FALSE,United States of America
961,996,tweet,2024-02-03 17:46:42+00:00,https://twitter.com/ClaudiaWebbe/status/1753837428610158888,"We cannot be silent or silenced.\n\nNone of us are free until Palestine is free.\n\nThis is London, England https://t.co/fJxLxdHuwX",ClaudiaWebbe,https://x.com/ClaudiaWebbe,"Leicester, England",104026,11317,26/06/2009,9731,149,3059,TRUE,FALSE,United Kingdom
962,997,tweet,2024-02-04 16:51:16+00:00,https://twitter.com/ecomarxi/status/1754185868850479127,Those who fight for justice always stand with Palestine.\n\nThis is not a complex issue. Colonialism is always bad. Free Palestine now! https://t.co/P1ZNYCJhUy,ecomarxi,https://x.com/ecomarxi,With all oppressed people,121973,38045,20/02/2018,1564,16,820,TRUE,FALSE,Unknown
963,998,tweet,2024-02-10 20:46:34+00:00,https://twitter.com/showandtal/status/1756419409445306536,"+500 people fill MoMA’s atrium chanting Palestine will be free, protesting the museum’s donors’ ties to Israel https://t.co/LRjH45F0bJ",showandtal,https://x.com/showandtal,Unknown,1576,2342,24/11/2014,18670,63,5810,TRUE,FALSE,Unknown
964,999,tweet,2024-02-09 20:39:00+00:00,https://twitter.com/Naila_Ayad/status/1756055115838951888,"Retweet and write down ""Free Palestine"" if you really stand with them. https://t.co/sLIi11D2M8",Naila_Ayad,https://x.com/Naila_Ayad,United States of America,64823,3937,18/10/2022,3472,150,1249,TRUE,FALSE,United States of America
965,1000,tweet,2024-02-05 03:51:31+00:00,https://twitter.com/marinasatti/status/1754352023938400470,FUCK YOUR ZIONIST AGENDA AND FREE PALESTINE #GRAMMYs\n https://t.co/MKEQw4FhGs,marinasatti,https://x.com/marinasatti,"Toronto, Ontario",894,679,09/08/2018,11060,17,2746,TRUE,FALSE,Canada
966,1001,tweet,2024-02-04 21:06:09+00:00,https://twitter.com/TorahJudaism/status/1754250008814125408,"Netanyahu is a murderous and genocidal Zionist Nazi leader.\n\nZionists are today's Nazis.\n\nIsrael is not the state of the Jews.\n\nThe whole world should know these genocidal and lying Zionists well.\n\nThe world must now intervene nationally against Israel, otherwise the genocide will continue.\n\nIsraelis are brainwashed and live in lies, far from the truth.",TorahJudaism,https://x.com/TorahJudaism,Unknown,252077,837,07/12/2022,9490,284,4850,TRUE,FALSE,Unknown
967,1002,tweet,2024-01-11 16:19:35+00:00,https://twitter.com/angeloinchina/status/1745480584179368335,1946 \nJews were the victims of Nazi butchers who were put on trial in Nuremberg\n\n2024\nPalestinians are the victims victims of Zionists butchers who are being put on trial in The Hague \n\nFrom victims to butchers https://t.co/sBGl8V1QAM,angeloinchina,https://x.com/angeloinchina,Hong Kong,199209,5947,17/07/2020,1646,33,831,FALSE,TRUE,China
968,1003,tweet,2024-01-15 17:40:15+00:00,https://twitter.com/DrJacobsRad/status/1746950435640852822,"Yesterday protesters in Toronto were chanting ""Yemen, Yemen make us proud!""\n\nToday Yemeni Houthis are chanting ""curse the Jews!"" while flashing Nazi salutes.\n\nToronto has a massive anti-Semitism problem that can no longer be ignored.\n\n#Cdnpoli #Antisemitism https://t.co/LSd4Ae2YPO",DrJacobsRad,https://x.com/DrJacobsRad,Toronto,43523,872,24/07/2016,2446,73,791,TRUE,FALSE,Canada
969,1004,tweet,2024-01-14 18:26:37+00:00,https://twitter.com/HenshiG/status/1746599718581408059,"I’m a proud Muslim!\n\nGood for you.\n\nI’m a proud Person of Color!”\n\nRight on.\n\nI’m Queer and I’m here!\n\nYes.\n\nI’m a proud Jew!\n\nNazi, genocidal baby k**ler,  and White Supremacist!\n\nThere has been a 378% increase in hate crimes against Jews in the US. since October 7.  Jews are not white.\n\n“Islamophobia” 🙄😅",HenshiG,https://x.com/HenshiG,"Miami Beach, FL",11590,5025,02/11/2011,604,12,140,TRUE,FALSE,United States of America
970,1005,tweet,2024-01-26 10:29:09+00:00,https://twitter.com/LiquidFaerie/status/1750828212517585364,"Over the past months , I have been collecting articles about the Palestinian Connection to the Nazis. \nYes , actual Nazis , they are , to this day using Nazi propaganda to fuel their hate of Jews .\nhttps://t.co/kgZP1RcGxJ",LiquidFaerie,https://x.com/LiquidFaerie,YikYakNoggieNoo,12731,13764,20/04/2009,959,91,468,TRUE,FALSE,Unknown
971,1006,tweet,2024-01-18 17:56:09+00:00,https://twitter.com/jakeshieldsajj/status/1748041600335544635,This man is indigenous to Palestine \n\nIf you doubt this you are a jew hating nazi https://t.co/2AcnAQnmhA,jakeshieldsajj,https://x.com/jakeshieldsajj,Unknown,652520,1406,06/10/2009,6845,41,792,TRUE,FALSE,Unknown
972,1007,tweet,2024-01-31 15:22:23+00:00,https://twitter.com/KosherCockney/status/1752713948191736083,"🚨 BREAKING 🚨 \n\nThe proudest Nazi in the music industry Roger Waters has been reported dropped by The BMG Publishing an Record Company due to his antisemitism, Jew hatred and love for Nazi imagery.\n\nI am glad people are waking up to it. It’s no surprise Gilmour and the other members of Floyd wanted nothing to do with him all these years.\n\nThere is a link to a good short Documentary in the comments regarding his attitude towards Jews.",KosherCockney,https://x.com/KosherCockney,Unknown,20761,6980,03/05/2022,462,14,106,TRUE,FALSE,Unknown
973,1008,tweet,2024-02-09 02:12:06+00:00,https://twitter.com/StopAntisemites/status/1755776556884967615,Rachel Bruhnke is a teacher at @POLAHS (Port of LA High School). \n\nBruhnke:\n- refers to Israel as Nazis\n- states real Jews cannot be Zionists (in reality over 90+% of Jews globally are Zionists)\n- outrageously claims Jews were taking their misplaced hatred of Nazi Germany out on Palestinians\n\nImagine being a Jewish student of this woman's?!,StopAntisemites,https://x.com/StopAntisemites,NYC,299435,1415,05/10/2018,2823,54,1050,TRUE,FALSE,United States of America
974,1009,tweet,2024-01-17 03:27:32+00:00,https://twitter.com/COLRICHARDKEMP/status/1747460618150367465,Houthis are part of the Iran-Hamas genocidal campaign against Israel and the Jews. It is entirely fitting they openly show their Nazi colours. https://t.co/3uPou89Ji5,COLRICHARDKEMP,https://x.com/COLRICHARDKEMP,http://www.AttackStateRed.com,72845,4872,04/08/2010,600,12,251,TRUE,FALSE,Unknown
975,1010,tweet,2024-01-12 18:52:55+00:00,https://twitter.com/VividProwess/status/1745881558395834593,"🚨LONDON - A poster of Kfir Bibas, whos kidnapped in Gaza by Hamas, was marked with the Nazi sign.\n\nWhat is going in in the UK 🇬🇧? \n\nThis is what happens when police are soft and shitting rocks while Pro-Hamas shouting for murdering Jews in the streets of London and NYC. https://t.co/tPm6fJrqhB",VividProwess,https://x.com/VividProwess,Israel,24468,4000,13/04/2019,211,12,91,FALSE,TRUE,Israel
976,1011,tweet,2024-02-01 10:08:57+00:00,https://twitter.com/dannyroscoe7/status/1752997456990593529,Remember when I said Muslims and National Socialist Nazi’s are the same?\n\nHere we have the proof ….a Muslim doing the Hitler Salute towards a Jew saying “Jewish Dogs” etc.\n\nNow this will infact trigger @metpoliceuk  @MayorofLondon @MetCC because it’s clear this illegal and offensive act has happened but is a Muslim perpetrator.\n\nSince we know the police will do nothing I want all Patriots to use this as part of any future offence defence. \n\nAfter all I know a black man pointing towards the left saying “he threw the banana” being arrested for Hate Crime!\n\nThis wil be interesting but NOTHING WILL HAPPEN AS ITS A MUSLIM!\n\nThere’s more chance I’ll be done for hate crime on this post!,dannyroscoe7,https://x.com/dannyroscoe7,Unknown,8436,727,26/02/2020,313,16,202,TRUE,FALSE,Unknown
977,1012,tweet,2024-01-16 10:01:03+00:00,https://twitter.com/MikeNew19512115/status/1747197262474748076,"Not sure which Hollywood Actor is more of a Nazi-Susan Sarandon, Mark Ruffalo or John Cusack?\nBut all three are vile Jew Haters and Hamas Enablers.",MikeNew19512115,https://x.com/MikeNew19512115,America,16702,7198,23/06/2021,3017,34,479,TRUE,FALSE,Unknown
978,1013,tweet,2024-02-04 20:30:00+00:00,https://twitter.com/canarymission/status/1754240912627044552,"Sr @bbcthree employee Dawn Las Quevas-Allen, who called Jews ""Nazi parasites"" & referred to the Holocaust as a ""holohoax"" continues to post vile antisemitism. Taunting the BBC, she says, ''come at me... my shoulders are broad."" What's the BBC waiting for?  https://t.co/4GpfQdhsl4 https://t.co/huSEy8wQaA",canarymission,https://x.com/canarymission,Unknown,64588,3496,25/03/2015,905,27,574,TRUE,FALSE,Unknown
979,1014,tweet,2024-01-17 05:51:23+00:00,https://twitter.com/leeonskee/status/1747496820878499977,"Some common behaviors of all radical Islamists:\nYemeni Islamists are doing Nazi salutes.\nArabs ally with Hitler before Israel's re-establishment.\nTerror groups like Hamas use Nazi symbols and promote propaganda against Jews, treating Black people as second-class. https://t.co/dHWc494JAd",leeonskee,https://x.com/leeonskee,Unknown,6793,1567,11/05/2020,70,5,38,FALSE,TRUE,Unknown
980,1015,tweet,2024-02-06 10:00:09+00:00,https://twitter.com/DillyHussain88/status/1754807181579354320,A genuine question to Zionist Jews who claim to (rightfully) despise the Nazis.\n\nWhat are your thoughts on @DouglasKMurray humanising Nazi soldiers that committed the Holocaust?\n\nThis was published in the @JewishChron. https://t.co/vbbSoUFA43,DillyHussain88,https://x.com/DillyHussain88,"Bedford, UK",113066,584,19/04/2012,911,9,246,FALSE,TRUE,United Kingdom
